source_node,target_node,edge_type
1106,10910,pos_statement
649,9780,pos_statement
3834,4626,pos_statement
2586,8635,pos_statement
3548,6486,pos_statement
2079,9453,pos_statement
224,7295,pos_statement
2948,8992,pos_statement
3746,6961,pos_statement
1552,4439,pos_statement
3968,6330,pos_statement
738,10984,pos_statement
233,5643,pos_statement
3357,4692,pos_statement
143,4533,pos_statement
2014,6850,pos_statement
1352,6562,pos_statement
3863,4896,pos_statement
298,4510,pos_statement
1390,4754,pos_statement
1537,8168,pos_statement
2262,10700,pos_statement
858,7909,pos_statement
812,9489,pos_statement
2533,10985,pos_statement
251,10432,pos_statement
1865,10986,pos_statement
2307,4545,pos_statement
21,7012,pos_statement
3323,4537,pos_statement
2223,4626,pos_statement
1603,5979,pos_statement
4385,9172,pos_statement
652,10987,pos_statement
1478,4538,pos_statement
1567,9468,pos_statement
423,5477,pos_statement
2253,9213,pos_statement
3646,4564,pos_statement
644,10481,pos_statement
4179,5606,pos_statement
4389,9255,pos_statement
137,5588,pos_statement
457,8155,pos_statement
2262,9680,pos_statement
704,4951,pos_statement
3844,5513,pos_statement
713,5216,pos_statement
3461,7984,pos_statement
967,9071,pos_statement
212,5435,pos_statement
989,4707,pos_statement
1887,6596,pos_statement
3048,6228,pos_statement
3708,7151,pos_statement
3470,4565,pos_statement
2419,8599,pos_statement
3888,4873,pos_statement
4214,7805,pos_statement
672,4534,pos_statement
2981,4545,pos_statement
2013,10660,pos_statement
164,10485,pos_statement
3901,7510,pos_statement
2555,9819,pos_statement
1897,9614,pos_statement
254,7746,pos_statement
2725,7425,pos_statement
3088,8155,pos_statement
1045,4518,pos_statement
2236,4707,pos_statement
1495,4510,pos_statement
851,6689,pos_statement
4064,9745,pos_statement
1298,5347,pos_statement
1989,9992,pos_statement
342,10988,pos_statement
2127,4536,pos_statement
2994,4744,pos_statement
859,10590,pos_statement
2765,6127,pos_statement
3675,10989,pos_statement
1843,10165,pos_statement
3726,5230,pos_statement
842,8155,pos_statement
896,10370,pos_statement
1472,9645,pos_statement
1836,10990,pos_statement
1070,4589,pos_statement
3198,6228,pos_statement
4224,5657,pos_statement
1817,9907,pos_statement
2362,4510,pos_statement
802,9483,pos_statement
4044,9570,pos_statement
2212,4565,pos_statement
3557,9745,pos_statement
3002,10073,pos_statement
1049,9213,pos_statement
3135,4536,pos_statement
2635,10991,pos_statement
327,5853,pos_statement
1984,7017,pos_statement
3376,10992,pos_statement
1254,4685,pos_statement
967,7024,pos_statement
2042,10993,pos_statement
1555,7618,pos_statement
301,9096,pos_statement
3196,4580,pos_statement
1461,7042,pos_statement
204,10098,pos_statement
3722,4564,pos_statement
1048,4932,pos_statement
751,5899,pos_statement
3625,4648,pos_statement
1994,8678,pos_statement
331,8248,pos_statement
3911,8572,pos_statement
4393,8486,pos_statement
1379,4925,pos_statement
2989,4534,pos_statement
2724,10916,pos_statement
3214,5942,pos_statement
2449,10994,pos_statement
3121,5606,pos_statement
3865,4859,pos_statement
2597,9463,pos_statement
2051,4510,pos_statement
2055,5063,pos_statement
1307,10987,pos_statement
3300,4573,pos_statement
681,5657,pos_statement
1252,4534,pos_statement
2520,9006,pos_statement
2633,5605,pos_statement
4082,9287,pos_statement
605,6996,pos_statement
2441,5979,pos_statement
1455,4565,pos_statement
2475,4534,pos_statement
2592,9498,pos_statement
3273,4859,pos_statement
2446,8185,pos_statement
3626,9569,pos_statement
2646,4536,pos_statement
3306,5657,pos_statement
3959,4442,pos_statement
1423,10163,pos_statement
794,4534,pos_statement
4270,6968,pos_statement
2913,7680,pos_statement
656,4565,pos_statement
553,4565,pos_statement
1763,8496,pos_statement
335,10995,pos_statement
644,4707,pos_statement
1157,4707,pos_statement
967,5110,pos_statement
1850,10996,pos_statement
2604,9299,pos_statement
1710,10997,pos_statement
3899,4536,pos_statement
342,6367,pos_statement
3987,7024,pos_statement
3442,8522,pos_statement
2108,10998,pos_statement
4165,8704,pos_statement
3788,8893,pos_statement
2629,7271,pos_statement
64,4474,pos_statement
4172,6489,pos_statement
1627,5744,pos_statement
2374,4545,pos_statement
2203,9316,pos_statement
2496,5347,pos_statement
3472,4501,pos_statement
86,9265,pos_statement
2846,8678,pos_statement
1161,6082,pos_statement
464,7959,pos_statement
3105,7085,pos_statement
4033,4707,pos_statement
3203,9213,pos_statement
3617,9493,pos_statement
252,5069,pos_statement
3856,9428,pos_statement
786,4510,pos_statement
697,9762,pos_statement
3306,5202,pos_statement
3828,10999,pos_statement
3664,4536,pos_statement
2,9736,pos_statement
2280,4861,pos_statement
2055,4469,pos_statement
3785,5347,pos_statement
1440,5180,pos_statement
654,4943,pos_statement
1437,6404,pos_statement
1516,4538,pos_statement
2245,9172,pos_statement
4168,4536,pos_statement
3333,10789,pos_statement
1075,5207,pos_statement
1939,7696,pos_statement
1013,5284,pos_statement
1691,9721,pos_statement
3607,5657,pos_statement
1956,7012,pos_statement
552,4602,pos_statement
436,7616,pos_statement
3639,6106,pos_statement
2330,6988,pos_statement
2733,9296,pos_statement
814,4565,pos_statement
1806,4536,pos_statement
2179,4883,pos_statement
3329,9810,pos_statement
3493,8188,pos_statement
2970,5872,pos_statement
989,5347,pos_statement
1966,6096,pos_statement
2404,7819,pos_statement
3511,4534,pos_statement
3895,4876,pos_statement
3987,5110,pos_statement
1855,9804,pos_statement
1227,5491,pos_statement
24,5398,pos_statement
2897,5657,pos_statement
3278,7472,pos_statement
803,4891,pos_statement
1994,11000,pos_statement
520,7601,pos_statement
1884,4692,pos_statement
343,11001,pos_statement
3880,6561,pos_statement
442,11002,pos_statement
3126,4565,pos_statement
1994,4925,pos_statement
3681,11003,pos_statement
753,11004,pos_statement
347,10349,pos_statement
1001,9985,pos_statement
2856,4925,pos_statement
3408,9458,pos_statement
57,4536,pos_statement
2749,5393,pos_statement
1143,5872,pos_statement
3038,4565,pos_statement
3893,9850,pos_statement
321,4580,pos_statement
4178,5886,pos_statement
2649,9979,pos_statement
1603,9294,pos_statement
160,5365,pos_statement
1333,10595,pos_statement
2298,5492,pos_statement
204,9992,pos_statement
3425,7565,pos_statement
3777,7961,pos_statement
2342,9368,pos_statement
697,6996,pos_statement
740,9012,pos_statement
3556,4609,pos_statement
1356,5463,pos_statement
717,4995,pos_statement
3188,9453,pos_statement
1816,4678,pos_statement
1566,5136,pos_statement
1603,9810,pos_statement
2977,5346,pos_statement
112,9007,pos_statement
1096,5773,pos_statement
3765,4773,pos_statement
812,10014,pos_statement
2679,9063,pos_statement
437,7367,pos_statement
4017,9280,pos_statement
3283,9278,pos_statement
3547,11005,pos_statement
3463,4692,pos_statement
3413,9275,pos_statement
2522,11006,pos_statement
835,11007,pos_statement
814,10082,pos_statement
2290,11008,pos_statement
2405,4926,pos_statement
464,7688,pos_statement
1319,9201,pos_statement
3652,4867,pos_statement
1865,10832,pos_statement
2,8370,pos_statement
923,11009,pos_statement
4331,9492,pos_statement
615,10098,pos_statement
1634,7156,pos_statement
1357,9801,pos_statement
186,4511,pos_statement
849,7370,pos_statement
1693,8948,pos_statement
1168,5307,pos_statement
2027,4474,pos_statement
1069,4565,pos_statement
1593,7961,pos_statement
2014,7360,pos_statement
2105,5844,pos_statement
226,8155,pos_statement
978,8155,pos_statement
1800,4458,pos_statement
2163,9530,pos_statement
1101,4564,pos_statement
3089,9199,pos_statement
910,4609,pos_statement
2971,8863,pos_statement
1459,5952,pos_statement
4017,10408,pos_statement
4075,8792,pos_statement
4164,4536,pos_statement
1816,6074,pos_statement
4254,4565,pos_statement
2617,6203,pos_statement
220,4873,pos_statement
4054,5242,pos_statement
665,4893,pos_statement
690,8976,pos_statement
2760,5606,pos_statement
856,6904,pos_statement
2726,4580,pos_statement
1481,4564,pos_statement
2019,7027,pos_statement
325,5952,pos_statement
644,5347,pos_statement
180,6503,pos_statement
1988,6961,pos_statement
2450,4565,pos_statement
4428,6625,pos_statement
515,6318,pos_statement
937,7295,pos_statement
3136,9698,pos_statement
3987,9809,pos_statement
2952,4442,pos_statement
2065,11010,pos_statement
252,7677,pos_statement
2051,7221,pos_statement
1229,8155,pos_statement
4244,4534,pos_statement
1665,7017,pos_statement
2942,5324,pos_statement
2820,6538,pos_statement
3180,4442,pos_statement
2089,4566,pos_statement
380,4930,pos_statement
4084,4860,pos_statement
39,4504,pos_statement
714,4536,pos_statement
1139,11011,pos_statement
1002,11012,pos_statement
2283,4467,pos_statement
544,9992,pos_statement
2961,9201,pos_statement
3900,4707,pos_statement
233,11013,pos_statement
2786,4883,pos_statement
1075,4462,pos_statement
2467,6716,pos_statement
2390,4534,pos_statement
2660,5477,pos_statement
1300,6278,pos_statement
1411,4990,pos_statement
3683,5657,pos_statement
2907,4873,pos_statement
2409,7428,pos_statement
3515,10001,pos_statement
441,4999,pos_statement
3810,4503,pos_statement
1596,4536,pos_statement
4348,9255,pos_statement
2717,6387,pos_statement
1524,4510,pos_statement
50,10720,pos_statement
2261,9490,pos_statement
2143,8110,pos_statement
1330,8641,pos_statement
3036,4794,pos_statement
3299,4565,pos_statement
1009,7549,pos_statement
3257,5403,pos_statement
4000,9122,pos_statement
1250,4910,pos_statement
4428,10032,pos_statement
2970,6150,pos_statement
650,4538,pos_statement
3573,6538,pos_statement
3467,6793,pos_statement
207,10841,pos_statement
2772,4442,pos_statement
1291,11014,pos_statement
972,11015,pos_statement
3077,9617,pos_statement
56,6195,pos_statement
2513,11016,pos_statement
3527,9255,pos_statement
58,11017,pos_statement
2595,4793,pos_statement
1795,7501,pos_statement
1007,9731,pos_statement
3113,5657,pos_statement
535,6228,pos_statement
195,4931,pos_statement
1330,7019,pos_statement
2996,5726,pos_statement
1779,4575,pos_statement
2105,10728,pos_statement
1268,4580,pos_statement
2709,4565,pos_statement
1398,9175,pos_statement
665,9300,pos_statement
2586,4668,pos_statement
660,5613,pos_statement
1773,5886,pos_statement
3381,11018,pos_statement
3413,11019,pos_statement
1810,11020,pos_statement
3401,6996,pos_statement
128,9368,pos_statement
3423,9488,pos_statement
57,9474,pos_statement
1549,7769,pos_statement
2417,4995,pos_statement
3027,8239,pos_statement
2183,5566,pos_statement
2364,4565,pos_statement
2236,4860,pos_statement
2396,4510,pos_statement
2078,5636,pos_statement
2707,6374,pos_statement
347,10153,pos_statement
3844,5873,pos_statement
2184,9343,pos_statement
3018,7457,pos_statement
3046,4564,pos_statement
2250,9155,pos_statement
3102,4510,pos_statement
1546,9254,pos_statement
2717,4773,pos_statement
1298,5657,pos_statement
864,7664,pos_statement
1693,9989,pos_statement
3760,10943,pos_statement
1875,9859,pos_statement
2028,6538,pos_statement
1010,4848,pos_statement
2089,7430,pos_statement
1010,6368,pos_statement
528,4995,pos_statement
3762,7913,pos_statement
2866,6538,pos_statement
1569,11021,pos_statement
1947,9819,pos_statement
3171,9427,pos_statement
1632,4536,pos_statement
3498,5657,pos_statement
2583,6228,pos_statement
703,7134,pos_statement
3004,9465,pos_statement
2634,6562,pos_statement
2433,5988,pos_statement
3717,5657,pos_statement
3325,9200,pos_statement
1021,7284,pos_statement
2608,7932,pos_statement
1543,4536,pos_statement
1875,6347,pos_statement
4113,7139,pos_statement
3368,5872,pos_statement
2212,9463,pos_statement
60,5846,pos_statement
2121,10759,pos_statement
1815,10943,pos_statement
3275,7725,pos_statement
2574,9946,pos_statement
3642,11022,pos_statement
1945,5483,pos_statement
2201,6078,pos_statement
1630,4565,pos_statement
757,9296,pos_statement
1335,7549,pos_statement
3098,8068,pos_statement
4287,9255,pos_statement
1328,11023,pos_statement
803,11024,pos_statement
3617,11025,pos_statement
1413,5889,pos_statement
1334,4990,pos_statement
4166,9819,pos_statement
4097,8893,pos_statement
928,4474,pos_statement
1631,5968,pos_statement
639,5241,pos_statement
2819,5657,pos_statement
399,9981,pos_statement
1562,8126,pos_statement
948,11026,pos_statement
1047,11027,pos_statement
1832,11028,pos_statement
1603,8362,pos_statement
865,5712,pos_statement
1238,4534,pos_statement
4303,8287,pos_statement
2573,4536,pos_statement
4252,11029,pos_statement
2514,5562,pos_statement
2625,9551,pos_statement
1485,11030,pos_statement
3850,7497,pos_statement
4130,6330,pos_statement
3579,4882,pos_statement
2636,6818,pos_statement
2997,10518,pos_statement
3170,5180,pos_statement
1246,6595,pos_statement
4309,10805,pos_statement
2058,5725,pos_statement
812,9167,pos_statement
1844,6695,pos_statement
798,9478,pos_statement
230,9368,pos_statement
3927,4510,pos_statement
646,8792,pos_statement
772,4545,pos_statement
2125,9301,pos_statement
3887,9847,pos_statement
3819,8785,pos_statement
2850,9172,pos_statement
579,6587,pos_statement
1107,4504,pos_statement
2975,10324,pos_statement
1627,11031,pos_statement
1794,6177,pos_statement
2395,9861,pos_statement
4012,4564,pos_statement
2815,9387,pos_statement
1494,8287,pos_statement
394,5236,pos_statement
4404,4451,pos_statement
185,9172,pos_statement
3799,10215,pos_statement
405,5242,pos_statement
4181,9219,pos_statement
416,6321,pos_statement
1399,9007,pos_statement
1972,4534,pos_statement
2969,8486,pos_statement
19,9376,pos_statement
811,5116,pos_statement
1300,6280,pos_statement
591,5339,pos_statement
910,10189,pos_statement
2134,7725,pos_statement
725,5214,pos_statement
2526,5000,pos_statement
1520,9269,pos_statement
2192,11032,pos_statement
3759,6486,pos_statement
1323,9404,pos_statement
2504,7082,pos_statement
982,9429,pos_statement
3121,9300,pos_statement
884,5347,pos_statement
1207,6111,pos_statement
2768,9762,pos_statement
4239,7295,pos_statement
3222,4510,pos_statement
2802,5145,pos_statement
1392,5695,pos_statement
2643,11033,pos_statement
1168,9345,pos_statement
4407,5790,pos_statement
1394,8612,pos_statement
566,8248,pos_statement
1428,7284,pos_statement
522,5886,pos_statement
3915,5825,pos_statement
1215,4536,pos_statement
2715,8240,pos_statement
318,4532,pos_statement
2344,5406,pos_statement
3658,6251,pos_statement
454,4862,pos_statement
1526,4536,pos_statement
3019,9982,pos_statement
2264,6316,pos_statement
2675,5872,pos_statement
948,5395,pos_statement
3052,5782,pos_statement
1624,4580,pos_statement
1609,7394,pos_statement
1400,5347,pos_statement
3544,8322,pos_statement
3062,4565,pos_statement
2460,6486,pos_statement
3595,7849,pos_statement
1908,11034,pos_statement
441,8726,pos_statement
693,9950,pos_statement
2258,4467,pos_statement
2725,4545,pos_statement
1741,6244,pos_statement
3700,4651,pos_statement
149,6703,pos_statement
3291,8385,pos_statement
246,5347,pos_statement
3413,4692,pos_statement
293,11035,pos_statement
579,5833,pos_statement
1793,4681,pos_statement
2901,10454,pos_statement
3246,6081,pos_statement
3888,10074,pos_statement
3538,10923,pos_statement
1121,9180,pos_statement
567,7001,pos_statement
3733,9381,pos_statement
3318,10809,pos_statement
1058,7295,pos_statement
542,4995,pos_statement
149,9453,pos_statement
342,10696,pos_statement
423,11036,pos_statement
1639,7295,pos_statement
3313,11037,pos_statement
134,5872,pos_statement
2652,6904,pos_statement
3073,5138,pos_statement
1610,11038,pos_statement
204,10696,pos_statement
4191,9658,pos_statement
3099,5216,pos_statement
2473,10638,pos_statement
420,5241,pos_statement
3133,5844,pos_statement
3483,6251,pos_statement
2016,7333,pos_statement
2832,7588,pos_statement
410,7578,pos_statement
2951,5657,pos_statement
2339,9796,pos_statement
1752,5241,pos_statement
1478,5606,pos_statement
552,6251,pos_statement
1045,4510,pos_statement
4223,6387,pos_statement
2064,4458,pos_statement
961,8114,pos_statement
3982,9255,pos_statement
4166,7430,pos_statement
2635,6419,pos_statement
1082,7529,pos_statement
1489,9936,pos_statement
498,5515,pos_statement
1226,11039,pos_statement
695,4678,pos_statement
2396,10141,pos_statement
4084,5606,pos_statement
649,9990,pos_statement
812,9435,pos_statement
3379,5657,pos_statement
2551,7896,pos_statement
3859,9368,pos_statement
3638,9342,pos_statement
4266,8385,pos_statement
940,11040,pos_statement
508,8992,pos_statement
517,6321,pos_statement
1793,5186,pos_statement
928,4466,pos_statement
3761,4925,pos_statement
411,5129,pos_statement
1705,9974,pos_statement
1081,4564,pos_statement
1534,11041,pos_statement
789,11018,pos_statement
2994,11042,pos_statement
2625,9338,pos_statement
4432,9255,pos_statement
2098,11043,pos_statement
3696,5844,pos_statement
1632,6074,pos_statement
1320,6576,pos_statement
1620,7709,pos_statement
3037,11044,pos_statement
1140,9688,pos_statement
1552,10408,pos_statement
2386,11045,pos_statement
2488,5765,pos_statement
2166,11046,pos_statement
3868,10984,pos_statement
460,7643,pos_statement
3380,6873,pos_statement
2547,4626,pos_statement
781,5731,pos_statement
3162,7794,pos_statement
1990,4578,pos_statement
311,10069,pos_statement
2291,4604,pos_statement
4022,4510,pos_statement
3872,11047,pos_statement
710,9289,pos_statement
631,9561,pos_statement
83,8726,pos_statement
914,11048,pos_statement
3163,4692,pos_statement
2442,10932,pos_statement
516,6538,pos_statement
3133,9968,pos_statement
1717,8678,pos_statement
3552,7429,pos_statement
1527,9250,pos_statement
4231,9296,pos_statement
4103,6258,pos_statement
3397,10994,pos_statement
649,10548,pos_statement
2889,9346,pos_statement
3574,4860,pos_statement
120,5657,pos_statement
189,5872,pos_statement
3509,4457,pos_statement
1134,5657,pos_statement
975,7739,pos_statement
255,4521,pos_statement
3976,6592,pos_statement
584,11049,pos_statement
1713,11050,pos_statement
3893,8159,pos_statement
4055,7915,pos_statement
171,6593,pos_statement
3699,5136,pos_statement
3184,4873,pos_statement
4427,4482,pos_statement
2832,4860,pos_statement
684,9896,pos_statement
3957,5031,pos_statement
96,4536,pos_statement
327,7027,pos_statement
291,4510,pos_statement
2591,11051,pos_statement
1650,6538,pos_statement
2886,11052,pos_statement
3057,9478,pos_statement
1691,6996,pos_statement
2437,9698,pos_statement
3379,4442,pos_statement
393,5594,pos_statement
3878,9213,pos_statement
3695,10112,pos_statement
3435,4534,pos_statement
1483,4510,pos_statement
3437,7262,pos_statement
2174,7428,pos_statement
1045,4630,pos_statement
3645,4678,pos_statement
2318,5819,pos_statement
1506,5130,pos_statement
851,11053,pos_statement
855,7430,pos_statement
2453,9440,pos_statement
1354,7701,pos_statement
907,11054,pos_statement
4129,7587,pos_statement
3402,5493,pos_statement
927,7807,pos_statement
1456,7784,pos_statement
4327,4538,pos_statement
2568,10099,pos_statement
1869,11055,pos_statement
1995,4555,pos_statement
3268,11056,pos_statement
396,5656,pos_statement
1738,4707,pos_statement
3406,5653,pos_statement
3410,9913,pos_statement
1725,8192,pos_statement
2649,4860,pos_statement
343,8460,pos_statement
963,4707,pos_statement
3472,9733,pos_statement
3283,4565,pos_statement
1475,4707,pos_statement
1201,4861,pos_statement
3599,6383,pos_statement
3679,11028,pos_statement
1600,4510,pos_statement
3089,11057,pos_statement
30,4536,pos_statement
1516,8441,pos_statement
469,5417,pos_statement
1965,9342,pos_statement
4120,4564,pos_statement
1054,4565,pos_statement
86,11058,pos_statement
1647,11059,pos_statement
1252,5654,pos_statement
752,6437,pos_statement
3190,5209,pos_statement
4144,11060,pos_statement
2289,11061,pos_statement
2920,9172,pos_statement
3608,9180,pos_statement
3261,6311,pos_statement
2443,6948,pos_statement
3392,4569,pos_statement
2821,4801,pos_statement
3393,9404,pos_statement
402,11062,pos_statement
4319,4981,pos_statement
1645,7470,pos_statement
1313,9213,pos_statement
2959,4580,pos_statement
1516,5606,pos_statement
1898,7333,pos_statement
1053,7600,pos_statement
2907,4925,pos_statement
63,11063,pos_statement
2675,4845,pos_statement
3078,6538,pos_statement
1568,4545,pos_statement
377,9296,pos_statement
1143,6959,pos_statement
3381,4457,pos_statement
981,7303,pos_statement
175,10306,pos_statement
809,5868,pos_statement
783,5228,pos_statement
3070,8385,pos_statement
2597,6775,pos_statement
3882,7549,pos_statement
1843,9494,pos_statement
4210,4580,pos_statement
1225,4553,pos_statement
1940,9213,pos_statement
2478,5545,pos_statement
4353,4956,pos_statement
2994,11064,pos_statement
1908,11065,pos_statement
3531,9166,pos_statement
1595,4536,pos_statement
3491,4442,pos_statement
1179,9175,pos_statement
932,4925,pos_statement
1250,6097,pos_statement
245,9163,pos_statement
576,4510,pos_statement
3040,9191,pos_statement
1005,4875,pos_statement
884,8841,pos_statement
4331,4510,pos_statement
2165,5148,pos_statement
2398,10551,pos_statement
2440,8031,pos_statement
272,7295,pos_statement
1493,4693,pos_statement
1772,5886,pos_statement
1720,6412,pos_statement
2594,5492,pos_statement
2396,9316,pos_statement
3732,4896,pos_statement
386,4876,pos_statement
1354,4565,pos_statement
1738,9913,pos_statement
1605,9490,pos_statement
3685,4860,pos_statement
3552,5872,pos_statement
2766,11066,pos_statement
3549,4762,pos_statement
1498,4493,pos_statement
1440,9990,pos_statement
437,4873,pos_statement
1222,11067,pos_statement
3682,5745,pos_statement
2948,7017,pos_statement
1146,4738,pos_statement
4258,11068,pos_statement
2942,5011,pos_statement
2259,4626,pos_statement
3333,7061,pos_statement
4030,6321,pos_statement
2590,7961,pos_statement
801,5585,pos_statement
3785,9278,pos_statement
1478,4537,pos_statement
3801,4859,pos_statement
1262,9846,pos_statement
494,4564,pos_statement
3304,6793,pos_statement
3674,5872,pos_statement
147,9793,pos_statement
4129,4536,pos_statement
1752,4665,pos_statement
2301,11069,pos_statement
4013,4665,pos_statement
2598,9412,pos_statement
3834,4510,pos_statement
4084,4537,pos_statement
3844,11008,pos_statement
1927,9929,pos_statement
403,9593,pos_statement
3398,9693,pos_statement
3506,6904,pos_statement
533,11043,pos_statement
2672,6205,pos_statement
3783,6538,pos_statement
1675,4510,pos_statement
1640,6337,pos_statement
3363,4564,pos_statement
1285,5393,pos_statement
1368,4536,pos_statement
2246,5160,pos_statement
4429,5606,pos_statement
3215,6486,pos_statement
989,9278,pos_statement
3530,9255,pos_statement
3447,5657,pos_statement
2382,7073,pos_statement
3898,5788,pos_statement
1450,8429,pos_statement
398,6943,pos_statement
3223,6880,pos_statement
2703,4565,pos_statement
1799,11070,pos_statement
3996,9554,pos_statement
1161,5843,pos_statement
2223,4510,pos_statement
1814,5210,pos_statement
1003,5657,pos_statement
2574,11071,pos_statement
3123,8089,pos_statement
1793,8401,pos_statement
1880,11072,pos_statement
1327,4944,pos_statement
2212,9874,pos_statement
3484,4536,pos_statement
2970,7608,pos_statement
3462,9740,pos_statement
2004,4639,pos_statement
415,4536,pos_statement
511,10319,pos_statement
1188,5609,pos_statement
1797,5600,pos_statement
1123,11073,pos_statement
1134,4627,pos_statement
755,4808,pos_statement
477,9253,pos_statement
1966,6552,pos_statement
1800,4467,pos_statement
2467,11074,pos_statement
786,9611,pos_statement
3247,11075,pos_statement
442,11076,pos_statement
583,10108,pos_statement
1648,10773,pos_statement
1013,5480,pos_statement
1835,9748,pos_statement
1881,8763,pos_statement
3586,9858,pos_statement
2681,11077,pos_statement
88,7725,pos_statement
1196,9346,pos_statement
3875,5031,pos_statement
1085,8623,pos_statement
2844,6228,pos_statement
1470,11078,pos_statement
4062,10890,pos_statement
2562,4565,pos_statement
591,5536,pos_statement
1428,4883,pos_statement
2591,10729,pos_statement
1579,4707,pos_statement
1741,10167,pos_statement
2646,4707,pos_statement
2237,6014,pos_statement
726,4634,pos_statement
1475,9337,pos_statement
4048,4439,pos_statement
1864,5058,pos_statement
1824,5452,pos_statement
1097,9293,pos_statement
1560,5031,pos_statement
924,9490,pos_statement
4255,6231,pos_statement
1514,10041,pos_statement
4051,5657,pos_statement
849,4789,pos_statement
1131,4564,pos_statement
1326,5481,pos_statement
2969,5525,pos_statement
2940,5215,pos_statement
414,7765,pos_statement
1981,4564,pos_statement
2794,7295,pos_statement
1751,5657,pos_statement
2552,6566,pos_statement
2568,9476,pos_statement
2104,4873,pos_statement
2047,4534,pos_statement
173,4873,pos_statement
3632,6385,pos_statement
1555,4565,pos_statement
1659,6327,pos_statement
3609,11079,pos_statement
164,9773,pos_statement
2856,5914,pos_statement
263,4867,pos_statement
3153,8370,pos_statement
3957,5657,pos_statement
1138,9603,pos_statement
164,9802,pos_statement
2585,4510,pos_statement
2643,11080,pos_statement
3121,7284,pos_statement
3314,7498,pos_statement
3330,4467,pos_statement
2336,7742,pos_statement
2168,4566,pos_statement
4182,4510,pos_statement
1470,9352,pos_statement
3480,9296,pos_statement
3209,4536,pos_statement
3397,9802,pos_statement
718,5550,pos_statement
650,5606,pos_statement
455,11081,pos_statement
4165,4655,pos_statement
812,9863,pos_statement
3258,5033,pos_statement
679,9493,pos_statement
1022,11082,pos_statement
3372,8945,pos_statement
330,9277,pos_statement
3160,8429,pos_statement
216,10461,pos_statement
1629,11083,pos_statement
3335,11084,pos_statement
3352,4946,pos_statement
218,6505,pos_statement
1517,6396,pos_statement
1881,9373,pos_statement
4128,7680,pos_statement
42,8902,pos_statement
2762,4564,pos_statement
3664,4707,pos_statement
3396,11085,pos_statement
1791,5697,pos_statement
2819,4521,pos_statement
485,4564,pos_statement
3988,4882,pos_statement
1935,9296,pos_statement
3601,6367,pos_statement
3344,5347,pos_statement
1196,6289,pos_statement
1108,10262,pos_statement
3897,9193,pos_statement
3592,4536,pos_statement
400,9254,pos_statement
2044,11086,pos_statement
1231,10329,pos_statement
255,9112,pos_statement
3975,5241,pos_statement
1214,4493,pos_statement
3399,5782,pos_statement
4153,4565,pos_statement
3896,8547,pos_statement
997,6327,pos_statement
184,11050,pos_statement
2832,5606,pos_statement
2882,9187,pos_statement
3004,10146,pos_statement
1520,4565,pos_statement
1836,5341,pos_statement
3777,5205,pos_statement
882,8825,pos_statement
22,7394,pos_statement
742,8572,pos_statement
2715,4536,pos_statement
4004,9876,pos_statement
39,11087,pos_statement
2428,7549,pos_statement
400,4803,pos_statement
1045,9733,pos_statement
1060,5521,pos_statement
121,9213,pos_statement
1415,11088,pos_statement
1062,11089,pos_statement
1908,9517,pos_statement
1507,10514,pos_statement
2914,5323,pos_statement
1492,5032,pos_statement
347,5693,pos_statement
378,11090,pos_statement
3697,5393,pos_statement
414,9204,pos_statement
1813,11091,pos_statement
1239,5594,pos_statement
2474,6205,pos_statement
171,10990,pos_statement
2127,5347,pos_statement
4111,11092,pos_statement
273,5000,pos_statement
2138,9621,pos_statement
1428,4734,pos_statement
2467,4565,pos_statement
3834,7916,pos_statement
1305,9420,pos_statement
1896,11093,pos_statement
1470,9363,pos_statement
3155,6689,pos_statement
3959,7115,pos_statement
2203,7890,pos_statement
155,8075,pos_statement
2144,5594,pos_statement
1448,4626,pos_statement
4381,5679,pos_statement
1795,5498,pos_statement
663,8054,pos_statement
617,10173,pos_statement
1311,11094,pos_statement
3796,9327,pos_statement
1517,4575,pos_statement
1872,9296,pos_statement
1884,10550,pos_statement
2651,8215,pos_statement
2787,9213,pos_statement
4208,5562,pos_statement
2223,7916,pos_statement
1657,4545,pos_statement
87,7725,pos_statement
252,4510,pos_statement
4252,4510,pos_statement
2033,9296,pos_statement
3656,10695,pos_statement
86,9193,pos_statement
2001,6879,pos_statement
886,4545,pos_statement
3732,5657,pos_statement
347,4511,pos_statement
995,6120,pos_statement
3374,6538,pos_statement
1306,5241,pos_statement
2833,9198,pos_statement
1797,5986,pos_statement
784,4655,pos_statement
695,7064,pos_statement
3529,11095,pos_statement
1243,5872,pos_statement
2104,5471,pos_statement
2756,7187,pos_statement
2212,7395,pos_statement
2677,10307,pos_statement
4227,7200,pos_statement
1246,4995,pos_statement
1431,5699,pos_statement
709,9174,pos_statement
2287,10688,pos_statement
502,4545,pos_statement
172,4873,pos_statement
505,4534,pos_statement
3574,10161,pos_statement
2241,4565,pos_statement
2340,6772,pos_statement
2837,8978,pos_statement
4391,9282,pos_statement
1849,9805,pos_statement
1988,11096,pos_statement
2857,4792,pos_statement
1914,11097,pos_statement
3976,5513,pos_statement
2780,4536,pos_statement
2199,9177,pos_statement
602,4861,pos_statement
1776,4545,pos_statement
4001,5315,pos_statement
2592,5452,pos_statement
5,9270,pos_statement
4043,9296,pos_statement
1088,9488,pos_statement
1644,8640,pos_statement
2512,7073,pos_statement
4110,4536,pos_statement
3278,5241,pos_statement
